datetime,Albedo (CMP11),Avg Wind Direction @ 6ft [deg from N],Avg Wind Speed @ 6ft [m/s],Diffuse 8-48 (vent) [W/m^2],Direct CHP1-1 [W/m^2],Global CMP22 (vent/cor) [W/m^2],Moisture,Opaque Cloud Cover [%],Peak Wind Speed @ 6ft [m/s],Precipitation (Accumulated) [mm],Precipitation [mm],Snow Depth Quality,Snow Depth [cm],Station Pressure [mBar],Total Cloud Cover [%],Tower Dry Bulb Temp [deg C],Tower RH [%]
2023-05-11 14:00:00,0.112095,217.404,1.603,79.23894,0.1543554666666667,80.34036833333333,1.0,83.16666666666667,2.5016666666666665,30.9115,0.0677333333333333,193.94166666666663,1.7813666666666668,811.8104833333333,98.16666666666669,7.512233333333333,100.0
2023-05-11 15:00:00,0.1290683333333333,290.02166666666665,1.8610666666666664,97.05267166666664,-0.1100541833333333,97.94597333333331,1.0,92.03333333333332,2.9875,33.2485,0.0254,193.935,1.7849333333333337,811.1083,99.38333333333334,8.151933333333334,92.775
2023-05-11 16:00:00,0.1260616666666666,177.408,1.0404,77.366675,-0.0281677,77.82059666666667,1.0,90.88333333333334,2.2041666666666666,34.62016666666667,0.0211666666666666,193.945,1.7507,810.7913166666666,98.63333333333334,8.624166666666667,98.82
2023-05-11 17:00:00,0.1355083333333333,166.94099999999997,1.0549333333333333,41.190203333333336,-0.0667998333333333,40.96632666666667,1.0,90.98333333333332,2.2916666666666665,35.573,0.0127,193.94,1.7765666666666666,810.5964499999999,96.96666666666668,8.840833333333332,99.95833333333331
2023-05-11 18:00:00,0.1341683333333333,80.76103333333334,1.6192166666666667,20.513878666666667,-0.04447535,20.10570483333333,1.0,83.61666666666666,2.8925,37.016333333333336,0.0508,193.935,1.7742,810.8191166666667,94.38333333333334,8.934833333333334,100.0
2023-05-11 19:00:00,0.2367416666666666,54.6075,1.466616666666667,3.950942783333333,-0.03950445,3.4512772833333334,1.0,38.1,2.605,41.35116666666667,0.0719666666666666,193.935,1.7939333333333332,811.1038000000001,53.53333333333333,8.432333333333334,100.0
2023-05-11 20:00:00,0.0,55.24478333333333,2.9612,-0.04861665,-0.0220632166666666,-0.5901691833333333,1.0,-1.0,4.65,46.35133333333333,0.0846666666666666,193.93833333333336,1.8013333333333332,811.68835,-1.0,8.741000000000001,100.0
2023-05-11 21:00:00,0.0,27.21583333333333,2.81845,-0.1651019333333333,0.06278855,-0.6099311166666667,1.0,-1.0,4.2125,50.77433333333333,0.0719666666666666,193.94833333333327,1.7860833333333337,812.4264999999999,-1.0,8.545833333333333,100.0
2023-05-11 22:00:00,0.0,54.94585,1.228883333333333,-0.1578622833333333,0.0869450333333333,-0.5941869666666667,1.0,-1.0,2.381666666666667,54.59733333333334,0.0635,193.90500000000003,1.8118166666666664,812.6411499999999,-1.0,8.185333333333334,100.0
2023-05-11 23:00:00,0.0,247.77026666666669,1.4777166666666666,-0.1369485333333333,0.0783114166666666,-0.5917924833333333,1.0,-1.0,2.5716666666666668,58.95766666666667,0.0762,193.90500000000003,1.8231333333333333,812.7368833333334,-1.0,8.226,99.9
2023-05-12 00:00:00,0.0,252.78,1.3059833333333333,-0.0990137166666666,0.00209305,-0.6348990166666667,1.0,-1.0,2.148333333333333,63.57633333333333,0.0804333333333333,193.8683333333333,1.7993,812.9692,-1.0,8.289,99.91333333333334
2023-05-12 01:00:00,0.0,0.0,0.0,-0.1234719666666666,0.0193597333333333,-0.6107932,1.0,-1.0,0.0,2.061633333333333,0.0677333333333333,193.87833333333336,1.79645,813.2556999999999,-1.0,7.99235,100.0
2023-05-12 02:00:00,0.0,12.141666666666667,0.0071666666666666,-0.1603543833333333,0.0783986166666666,-0.6189531,1.0,-1.0,0.0391666666666666,5.579533333333333,0.0508,193.88666666666668,1.7815666666666667,813.419,-1.0,7.760683333333334,100.0
2023-05-12 03:00:00,0.0,143.4633333333333,0.2833833333333333,-0.1291616333333333,0.1301117,-0.6460028333333334,1.0,-1.0,0.6558333333333334,7.9211,0.0254,193.94833333333327,1.79245,813.4778,-1.0,7.55305,100.0
2023-05-12 04:00:00,0.0,83.14833333333333,0.2815666666666666,-0.12348795,0.0697650666666666,-0.6653654166666667,1.0,-1.0,0.455,9.019166666666669,0.0084666666666666,193.965,1.78685,813.6781666666667,-1.0,7.574666666666667,100.0
2023-05-12 05:00:00,0.0,0.0,0.0,0.3318900666666666,0.028342,-0.25277455,0.3733333333333333,-1.0,0.0,9.395666666666669,0.0042333333333333,193.9883333333333,1.8093666666666663,814.0279333333333,-1.0,7.688483333333334,99.90333333333334
2023-05-12 06:00:00,0.2582616666666666,0.0,0.0,12.338080666666666,0.1171188666666666,11.830065833333332,0.8583333333333333,40.083333333333336,0.0,9.454166666666667,0.0042333333333333,193.98166666666663,1.8028333333333333,814.99425,62.05,7.878533333333333,99.34666666666666
2023-05-12 07:00:00,0.1378349999999999,0.0,0.0,65.129975,0.08929935,65.227495,1.0,94.96666666666668,0.0,9.907166666666669,0.0084666666666666,193.93666666666667,1.8030666666666664,815.9074833333333,97.63333333333334,8.159633333333334,100.0
2023-05-12 08:00:00,0.1346766666666666,10.564333333333334,0.01605,195.2844083333333,5.703652916666667,198.640815,0.375,98.71666666666668,0.0824999999999999,10.16,0.0,193.97833333333327,1.7988666666666666,816.4527333333333,99.73333333333332,8.876666666666667,97.17333333333332
2023-05-12 09:00:00,0.1328383333333333,22.586,0.3153833333333333,263.2362,8.045813066666666,266.12445,0.0,95.75,0.5408333333333334,10.16,0.0,193.97333333333333,1.7608666666666666,816.72755,99.85,9.8415,85.57933333333334
2023-05-12 10:00:00,0.1364933333333333,46.51755,1.2995666666666668,449.76073333333335,124.17682833333332,550.2641500000001,0.0,88.65,2.245833333333333,10.16,0.0,193.98166666666663,1.7851833333333331,817.0570166666668,98.98333333333332,11.119833333333332,75.98
2023-05-12 11:00:00,0.14017,59.700833333333335,1.6020166666666666,547.2024166666666,223.700281,743.3868666666666,0.0,88.73333333333333,2.625,10.16,0.0,193.99,1.8021833333333328,817.2902333333333,97.83333333333331,12.755833333333332,66.851
2023-05-12 12:00:00,0.1417083333333333,39.17338333333333,1.851,597.0829166666666,111.843194,702.5966166666666,0.0,95.55,2.9758333333333336,10.16,0.0,193.98,1.8481,817.1586000000001,99.61666666666666,13.840166666666669,61.538
2023-05-12 13:00:00,0.1454433333333333,56.686,1.6395833333333334,474.7719833333333,26.81681933333333,497.20116666666667,0.0,97.51666666666668,2.646666666666667,10.16,0.0,193.965,1.8118,817.4077333333333,99.83333333333331,14.310833333333331,55.84
2023-05-12 14:00:00,0.1371433333333333,65.17043333333334,0.5968,375.86845,4.961072166666667,376.27636666666666,0.245,96.6,1.2758333333333334,10.16,0.0,193.95,1.6794833333333334,817.6222333333334,99.51666666666668,15.398166666666668,50.21683333333333
2023-05-12 15:00:00,0.1448566666666666,40.77055,1.4985166666666667,282.3252166666667,12.795704866666666,288.6209166666667,0.01,97.73333333333332,2.3216666666666668,10.16,0.0,193.95166666666668,1.7573833333333333,817.9739333333333,99.76666666666668,14.881333333333334,50.916
2023-05-12 16:00:00,0.14607,41.48483333333333,3.0042166666666663,288.4854666666667,70.33985093333334,336.45120000000003,0.0,-312.43333333333334,4.145833333333333,10.16,0.0,193.95166666666668,1.8078666666666665,818.0818999999999,-307.71666666666664,14.951166666666667,51.16
