Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
2001,1,9,4,30,-11,0,0,0,0.11,770,-4,123,1.2000000000000002,,,,,,
2001,1,9,5,30,-11,0,0,0,0.11,770,-4,129,1.3,,,,,,
2001,1,9,6,30,-11,0,0,0,0.11,770,-4,138,1.3,,,,,,
2001,1,9,7,30,-11,0,0,0,0.11,770,-3,146,1.2000000000000002,,,,,,
2001,1,9,8,30,-9,47,0,47,0.11,770,-1,149,1.5,,,,,,
2001,1,9,9,30,-9,69,0,69,0.11,770,0,154,2,,,,,,
2001,1,9,10,30,-9,187,164,253,0.11,770,2,166,2.8000000000000003,,,,,,
2001,1,9,11,30,-6,191,30,206,0.11,770,3,179,3.5,,,,,,
2001,1,9,12,30,-4,63,0,63,0.11,770,4,185,3.6,,,,,,
2001,1,9,13,30,-3,62,0,62,0.11,770,4,189,3.5,,,,,,
2001,1,9,14,30,-2,44,0,44,0.11,770,3,192,2.9000000000000004,,,,,,
2001,1,9,15,30,-2,12,0,12,0.11,770,1,197,1.7000000000000002,,,,,,
2001,1,9,16,30,-2,4,0,4,0.11,770,-1,209,0.9,,,,,,
2001,1,9,17,30,-3,0,0,0,0.11,770,-2,215,0.9,,,,,,
2001,1,9,18,30,-3,0,0,0,0.11,770,-2,209,1.1,,,,,,
2001,1,9,19,30,-3,0,0,0,0.11,770,-3,202,1.4000000000000001,,,,,,
2001,1,9,20,30,-3,0,0,0,0.11,770,-3,199,1.5,,,,,,
2001,1,9,21,30,-3,0,0,0,0.11,770,-3,197,1.5,,,,,,
2001,1,9,22,30,-2,0,0,0,0.11,770,-3,198,1.2000000000000002,,,,,,
2001,1,9,23,30,-2,0,0,0,0.11,770,-3,195,1.2000000000000002,,,,,,
2001,1,10,0,30,-2,0,0,0,0.11,770,-2,190,1.3,,,,,,
2001,1,10,1,30,-2,0,0,0,0.11,770,-2,184,1.4000000000000001,,,,,,
2001,1,10,2,30,-2,0,0,0,0.11,770,-2,180,1.4000000000000001,,,,,,
2001,1,10,3,30,-2,0,0,0,0.11,770,-3,182,1.2000000000000002,,,,,,
2001,1,10,4,30,-2,0,0,0,0.11,770,-3,194,1.2000000000000002,,,,,,
2001,1,10,5,30,-2,0,0,0,0.11,770,-3,205,1.2000000000000002,,,,,,
2001,1,10,6,30,-3,0,0,0,0.11,770,-4,207,1.2000000000000002,,,,,,
2001,1,10,7,30,-3,0,0,0,0.11,770,-3,207,1.9000000000000001,,,,,,
2001,1,10,8,30,-3,55,29,59,0.11,770,-2,210,2.7,,,,,,
2001,1,10,9,30,-3,107,8,109,0.11,770,0,223,3.1,,,,,,
2001,1,10,10,30,-3,188,165,255,0.11,770,0,242,3.2,,,,,,
2001,1,10,11,30,-3,197,36,215,0.11,770,1,254,3.2,,,,,,
2001,1,10,12,30,-3,193,24,205,0.11,770,2,262,3.1,,,,,,
2001,1,10,13,30,-4,217,244,331,0.11,770,2,270,2.9000000000000004,,,,,,
2001,1,10,14,30,-4,171,77,201,0.11,770,2,276,2.5,,,,,,
2001,1,10,15,30,-4,45,845,273,0.11,770,1,279,1.5,,,,,,
2001,1,10,16,30,-4,29,611,99,0.11,770,-1,282,0.7000000000000001,,,,,,
2001,1,10,17,30,-5,0,0,0,0.11,770,-2,272,0.7000000000000001,,,,,,
2001,1,10,18,30,-5,0,0,0,0.11,770,-2,234,0.8,,,,,,
2001,1,10,19,30,-5,0,0,0,0.11,770,-3,203,0.9,,,,,,
2001,1,10,20,30,-5,0,0,0,0.11,770,-4,184,0.9,,,,,,
2001,1,10,21,30,-5,0,0,0,0.11,770,-4,176,1,,,,,,
2001,1,10,22,30,-5,0,0,0,0.11,770,-4,174,1,,,,,,
2001,1,10,23,30,-5,0,0,0,0.11,770,-5,176,1.1,,,,,,
2001,1,11,0,30,-5,0,0,0,0.11,770,-6,180,1.1,,,,,,
2001,1,11,1,30,-5,0,0,0,0.11,770,-6,185,1.1,,,,,,
2001,1,11,2,30,-5,0,0,0,0.11,770,-7,183,1.1,,,,,,
2001,1,11,3,30,-5,0,0,0,0.11,770,-7,173,1.2000000000000002,,,,,,
2001,1,11,4,30,-5,0,0,0,0.11,770,-6,162,1.4000000000000001,,,,,,
2001,1,11,5,30,-6,0,0,0,0.11,770,-6,157,1.5,,,,,,
2001,1,11,6,30,-7,0,0,0,0.11,770,-6,157,1.6,,,,,,
2001,1,11,7,30,-7,0,0,0,0.11,770,-5,161,1.8,,,,,,
2001,1,11,8,30,-7,33,0,33,0.11,770,-2,166,2.7,,,,,,
2001,1,11,9,30,-7,115,25,123,0.11,770,0,176,3.9000000000000004,,,,,,
2001,1,11,10,30,-7,187,204,270,0.11,770,2,184,4.6000000000000005,,,,,,
2001,1,11,11,30,-7,228,131,291,0.11,770,3,189,4.7,,,,,,
2001,1,11,12,30,-7,59,986,550,0.11,770,4,191,4.800000000000001,,,,,,
2001,1,11,13,30,-8,56,975,513,0.11,770,5,191,4.800000000000001,,,,,,
2001,1,11,14,30,-8,52,931,417,0.11,770,4,194,4.4,,,,,,
2001,1,11,15,30,-7,114,142,153,0.11,770,1,192,3.3000000000000003,,,,,,
2001,1,11,16,30,-7,36,0,36,0.11,770,-1,186,2.2,,,,,,
2001,1,11,17,30,-7,0,0,0,0.11,770,-2,174,2,,,,,,
2001,1,11,18,30,-8,0,0,0,0.11,770,-2,159,2.3000000000000003,,,,,,
2001,1,11,19,30,-9,0,0,0,0.11,770,-3,152,2.5,,,,,,
2001,1,11,20,30,-9,0,0,0,0.11,770,-3,150,2.6,,,,,,
2001,1,11,21,30,-9,0,0,0,0.11,770,-3,154,2.6,,,,,,
2001,1,11,22,30,-9,0,0,0,0.11,770,-3,159,2.7,,,,,,
2001,1,11,23,30,-9,0,0,0,0.11,770,-3,161,3,,,,,,
2001,1,12,0,30,-9,0,0,0,0.11,770,-3,160,3.1,,,,,,
2001,1,12,1,30,-9,0,0,0,0.11,770,-3,156,3,,,,,,
2001,1,12,2,30,-8,0,0,0,0.11,770,-4,156,2.8000000000000003,,,,,,
2001,1,12,3,30,-8,0,0,0,0.11,770,-4,162,2.6,,,,,,
2001,1,12,4,30,-8,0,0,0,0.11,770,-4,166,2.4000000000000004,,,,,,
2001,1,12,5,30,-8,0,0,0,0.11,770,-4,168,2.5,,,,,,
2001,1,12,6,30,-8,0,0,0,0.11,770,-4,169,2.7,,,,,,
2001,1,12,7,30,-7,0,0,0,0.11,760,-2,168,3,,,,,,
2001,1,12,8,30,-6,45,0,45,0.11,760,0,167,3.8000000000000003,,,,,,
2001,1,12,9,30,-5,124,240,196,0.11,760,1,167,4.5,,,,,,
2001,1,12,10,30,-5,150,14,156,0.11,760,2,173,5.2,,,,,,
2001,1,12,11,30,-5,83,0,83,0.11,760,3,183,5.800000000000001,,,,,,
2001,1,12,12,30,-5,102,0,102,0.11,760,3,189,5.800000000000001,,,,,,
2001,1,12,13,30,-5,99,0,99,0.11,760,2,193,5.2,,,,,,
2001,1,12,14,30,-4,125,0,125,0.11,760,1,197,3.8000000000000003,,,,,,
2001,1,12,15,30,-3,9,0,9,0.11,760,0,206,2.2,,,,,,
2001,1,12,16,30,-2,4,0,4,0.11,760,-1,226,1.1,,,,,,
2001,1,12,17,30,-2,0,0,0,0.87,760,-2,242,1,,,,,,
2001,1,12,18,30,-2,0,0,0,0.87,760,-3,245,1.2000000000000002,,,,,,
2001,1,12,19,30,-3,0,0,0,0.87,760,-3,239,1.4000000000000001,,,,,,
2001,1,12,20,30,-3,0,0,0,0.87,760,-3,227,1.6,,,,,,
2001,1,12,21,30,-4,0,0,0,0.87,760,-4,221,1.9000000000000001,,,,,,
2001,1,12,22,30,-4,0,0,0,0.87,760,-4,222,2,,,,,,
2001,1,12,23,30,-4,0,0,0,0.87,760,-4,227,2.1,,,,,,
2001,1,13,0,30,-5,0,0,0,0.87,760,-5,237,2.2,,,,,,
2001,1,13,1,30,-5,0,0,0,0.87,760,-5,253,2.5,,,,,,
2001,1,13,2,30,-6,0,0,0,0.87,760,-5,273,3,,,,,,
2001,1,13,3,30,-6,0,0,0,0.87,760,-5,292,3.6,,,,,,
2001,1,13,4,30,-6,0,0,0,0.87,760,-5,301,3.7,,,,,,
2001,1,13,5,30,-7,0,0,0,0.87,770,-6,303,3.4000000000000004,,,,,,
2001,1,13,6,30,-8,0,0,0,0.87,770,-7,298,2.9000000000000004,,,,,,
2001,1,13,7,30,-9,0,0,0,0.87,770,-7,289,2.8000000000000003,,,,,,
2001,1,13,8,30,-9,57,178,84,0.87,770,-5,281,3.5,,,,,,
2001,1,13,9,30,-8,52,891,320,0.87,770,-3,294,4.2,,,,,,
2001,1,13,10,30,-8,62,973,464,0.87,770,-2,307,4.3,,,,,,
2001,1,13,11,30,-9,229,112,283,0.87,770,-2,306,4.1000000000000005,,,,,,
2001,1,13,12,30,-9,69,1018,581,0.87,770,-1,302,3.9000000000000004,,,,,,
2001,1,13,13,30,-9,153,7,157,0.87,770,-1,298,3.7,,,,,,
2001,1,13,14,30,-9,109,0,109,0.87,770,-1,294,3.4000000000000004,,,,,,
2001,1,13,15,30,-9,51,861,291,0.87,770,-3,291,2.7,,,,,,
2001,1,13,16,30,-9,32,627,111,0.87,770,-5,285,1.8,,,,,,
2001,1,13,17,30,-10,0,0,0,0.87,770,-7,275,1.4000000000000001,,,,,,
2001,1,13,18,30,-10,0,0,0,0.87,770,-8,270,1.3,,,,,,
2001,1,13,19,30,-10,0,0,0,0.87,770,-8,267,1.2000000000000002,,,,,,
2001,1,13,20,30,-10,0,0,0,0.87,770,-8,264,1.1,,,,,,
2001,1,13,21,30,-10,0,0,0,0.87,770,-9,258,1,,,,,,
2001,1,13,22,30,-11,0,0,0,0.87,770,-9,249,1,,,,,,
2001,1,13,23,30,-11,0,0,0,0.87,770,-9,244,1,,,,,,
2001,1,14,0,30,-11,0,0,0,0.87,770,-10,243,1.1,,,,,,
2001,1,14,1,30,-11,0,0,0,0.87,770,-10,244,1.1,,,,,,
2001,1,14,2,30,-11,0,0,0,0.87,770,-10,238,1.1,,,,,,
2001,1,14,3,30,-11,0,0,0,0.87,770,-11,233,1,,,,,,
2001,1,14,4,30,-11,0,0,0,0.87,770,-11,229,1,,,,,,
2001,1,14,5,30,-11,0,0,0,0.87,770,-11,225,1,,,,,,
2001,1,14,6,30,-11,0,0,0,0.87,770,-11,216,1,,,,,,
2001,1,14,7,30,-12,0,0,0,0.87,770,-10,205,1.2000000000000002,,,,,,
2001,1,14,8,30,-11,58,140,80,0.87,770,-7,202,1.5,,,,,,
2001,1,14,9,30,-10,78,600,260,0.87,770,-4,225,1.7000000000000002,,,,,,
2001,1,14,10,30,-10,192,147,253,0.87,770,-2,263,1.9000000000000001,,,,,,
2001,1,14,11,30,-10,157,573,435,0.87,770,-2,275,2.1,,,,,,
2001,1,14,12,30,-10,146,650,475,0.87,770,-1,277,2.2,,,,,,
